match_key,event_key,event_start_date,event_type,canonical_week,split_role,included_for_score,included_for_win,exclusion_reason
2026dal_qm7,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm70,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm71,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm72,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm73,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm74,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm75,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm76,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm77,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm78,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm79,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm8,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm80,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm81,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm82,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm83,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm84,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm85,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm86,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm87,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm88,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm89,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm9,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm90,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm91,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm92,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm93,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm94,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm95,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm96,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm97,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm98,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_qm99,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf10m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf11m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf12m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf13m1,2026dal,2026-04-29,3,10.0,championship_test,False,False,
2026dal_sf1m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf2m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf3m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf4m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf5m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf6m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf7m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf8m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026dal_sf9m1,2026dal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_f1m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_f1m2,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm10,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm100,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm101,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm102,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm103,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm104,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm105,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm106,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm107,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm108,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm109,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm11,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm110,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm111,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm112,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm113,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm114,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm115,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm116,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm117,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm118,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm119,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm12,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm120,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm121,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm122,2026gal,2026-04-29,3,10.0,championship_test,False,False,
2026gal_qm123,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm124,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm125,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm13,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm14,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm15,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm16,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm17,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm18,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm19,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm2,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm20,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm21,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm22,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm23,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm24,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm25,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm26,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm27,2026gal,2026-04-29,3,10.0,championship_test,True,False,
2026gal_qm28,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm29,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm3,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm30,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm31,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm32,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm33,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm34,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm35,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm36,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm37,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm38,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm39,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm4,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm40,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm41,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm42,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm43,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm44,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm45,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm46,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm47,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm48,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm49,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm5,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm50,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm51,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm52,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm53,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm54,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm55,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm56,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm57,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm58,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm59,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm6,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm60,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm61,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm62,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm63,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm64,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm65,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm66,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm67,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm68,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm69,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm7,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm70,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm71,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm72,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm73,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm74,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm75,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm76,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm77,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm78,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm79,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm8,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm80,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm81,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm82,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm83,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm84,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm85,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm86,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm87,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm88,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm89,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm9,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm90,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm91,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm92,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm93,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm94,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm95,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm96,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm97,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm98,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_qm99,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf10m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf11m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf12m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf13m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf1m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf2m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf3m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf4m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf5m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf6m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf7m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf8m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026gal_sf9m1,2026gal,2026-04-29,3,10.0,championship_test,True,True,
2026hop_f1m1,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_f1m2,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_f1m3,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm1,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm10,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm100,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm101,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm102,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm103,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm104,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm105,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm106,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm107,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm108,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm109,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm11,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm110,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm111,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm112,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm113,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm114,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm115,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm116,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm117,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm118,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm119,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm12,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm120,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm121,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm122,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm123,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm124,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm13,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm14,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm15,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm16,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm17,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm18,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm19,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm2,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm20,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm21,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm22,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm23,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm24,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm25,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm26,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm27,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm28,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm29,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm3,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm30,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm31,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm32,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm33,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm34,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm35,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm36,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm37,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm38,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm39,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm4,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm40,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm41,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm42,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm43,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm44,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm45,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm46,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm47,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm48,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm49,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm5,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm50,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm51,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm52,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm53,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm54,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm55,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm56,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm57,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm58,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm59,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm6,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm60,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm61,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm62,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm63,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm64,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm65,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm66,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm67,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm68,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm69,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm7,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm70,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm71,2026hop,2026-04-29,3,10.0,championship_test,True,True,
2026hop_qm72,2026hop,2026-04-29,3,10.0,championship_test,True,True,
